filename,label
glass_04347.jpg,glass
paper_02009.jpg,paper
paper_01496.jpg,paper
trash_07197.jpg,trash
metal_02003.jpg,metal
plastic_00204.jpg,plastic
plastic_01787.jpg,plastic
plastic_01373.jpg,plastic
metal_01027.jpg,metal
plastic_02079.jpg,plastic
plastic_00566.jpg,plastic
trash_15557.jpg,trash
trash_16207.jpg,trash
cardboard_01449.jpg,cardboard
cardboard_00075.jpg,cardboard
glass_00226.jpg,glass
metal_01730.jpg,metal
paper_00111.jpg,paper
plastic_02581.jpg,plastic
cardboard_02309.jpg,cardboard
trash_07800.jpg,trash
cardboard_02840.jpg,cardboard
glass_04064.jpg,glass
glass_02693.jpg,glass
paper_01283.jpg,paper
glass_04208.jpg,glass
paper_01162.jpg,paper
glass_00104.jpg,glass
trash_03429.jpg,trash
glass_02499.jpg,glass
metal_02515.jpg,metal
metal_02099.jpg,metal
trash_12662.jpg,trash
paper_00430.jpg,paper
paper_01833.jpg,paper
cardboard_02821.jpg,cardboard
glass_05550.jpg,glass
glass_02133.jpg,glass
metal_02227.jpg,metal
metal_02255.jpg,metal
glass_02104.jpg,glass
trash_01149.jpg,trash
cardboard_02809.jpg,cardboard
plastic_02799.jpg,plastic
plastic_00725.jpg,plastic
paper_01800.jpg,paper
plastic_01463.jpg,plastic
metal_02295.jpg,metal
metal_02033.jpg,metal
plastic_01540.jpg,plastic
trash_12531.jpg,trash
metal_02584.jpg,metal
metal_00142.jpg,metal
metal_02542.jpg,metal
metal_02705.jpg,metal
paper_02492.jpg,paper
metal_01354.jpg,metal
plastic_02356.jpg,plastic
cardboard_00803.jpg,cardboard
glass_04990.jpg,glass
cardboard_02403.jpg,cardboard
glass_00837.jpg,glass
metal_01686.jpg,metal
glass_01326.jpg,glass
plastic_01525.jpg,plastic
cardboard_00779.jpg,cardboard
metal_01138.jpg,metal
trash_04782.jpg,trash
trash_07927.jpg,trash
plastic_02679.jpg,plastic
metal_02470.jpg,metal
glass_01421.jpg,glass
plastic_02849.jpg,plastic
plastic_02357.jpg,plastic
glass_01420.jpg,glass
glass_00365.jpg,glass
cardboard_02414.jpg,cardboard
trash_11021.jpg,trash
trash_17380.jpg,trash
paper_00803.jpg,paper
paper_00143.jpg,paper
trash_15305.jpg,trash
cardboard_01185.jpg,cardboard
glass_02243.jpg,glass
metal_02395.jpg,metal
metal_01021.jpg,metal
paper_01280.jpg,paper
paper_00123.jpg,paper
metal_01333.jpg,metal
trash_18968.jpg,trash
cardboard_02065.jpg,cardboard
cardboard_00298.jpg,cardboard
cardboard_02930.jpg,cardboard
metal_01708.jpg,metal
metal_01662.jpg,metal
plastic_02566.jpg,plastic
paper_02090.jpg,paper
metal_01151.jpg,metal
glass_05383.jpg,glass
paper_01919.jpg,paper
paper_01853.jpg,paper
cardboard_01700.jpg,cardboard
metal_01926.jpg,metal
plastic_02577.jpg,plastic
metal_01797.jpg,metal
metal_02234.jpg,metal
metal_02002.jpg,metal
trash_06845.jpg,trash
plastic_00574.jpg,plastic
glass_04100.jpg,glass
trash_07085.jpg,trash
glass_05125.jpg,glass
trash_16789.jpg,trash
plastic_02129.jpg,plastic
glass_01403.jpg,glass
glass_04817.jpg,glass
glass_05336.jpg,glass
trash_05289.jpg,trash
trash_09805.jpg,trash
paper_02347.jpg,paper
metal_01396.jpg,metal
cardboard_00954.jpg,cardboard
trash_16222.jpg,trash
cardboard_02939.jpg,cardboard
trash_00267.jpg,trash
trash_13201.jpg,trash
glass_00150.jpg,glass
glass_03695.jpg,glass
plastic_02821.jpg,plastic
cardboard_02943.jpg,cardboard
cardboard_00888.jpg,cardboard
paper_00768.jpg,paper
metal_01503.jpg,metal
glass_03371.jpg,glass
paper_00856.jpg,paper
trash_09702.jpg,trash
trash_14532.jpg,trash
trash_10302.jpg,trash
cardboard_01708.jpg,cardboard
glass_05274.jpg,glass
cardboard_01594.jpg,cardboard
trash_06315.jpg,trash
metal_02348.jpg,metal
glass_00214.jpg,glass
plastic_01766.jpg,plastic
trash_13814.jpg,trash
paper_01974.jpg,paper
trash_16211.jpg,trash
paper_02365.jpg,paper
cardboard_02362.jpg,cardboard
plastic_02294.jpg,plastic
trash_03258.jpg,trash
trash_05159.jpg,trash
metal_02083.jpg,metal
glass_00597.jpg,glass
plastic_01547.jpg,plastic
plastic_01650.jpg,plastic
glass_01361.jpg,glass
plastic_02874.jpg,plastic
metal_01102.jpg,metal
metal_00571.jpg,metal
cardboard_02389.jpg,cardboard
metal_00168.jpg,metal
trash_05522.jpg,trash
trash_16450.jpg,trash
paper_01489.jpg,paper
glass_03731.jpg,glass
glass_05507.jpg,glass
metal_01464.jpg,metal
glass_03249.jpg,glass
cardboard_00386.jpg,cardboard
trash_12949.jpg,trash
paper_02944.jpg,paper
trash_18220.jpg,trash
cardboard_00445.jpg,cardboard
metal_00158.jpg,metal
plastic_02075.jpg,plastic
metal_02410.jpg,metal
trash_09542.jpg,trash
plastic_01747.jpg,plastic
glass_02143.jpg,glass
plastic_01786.jpg,plastic
cardboard_02069.jpg,cardboard
trash_17732.jpg,trash
glass_01854.jpg,glass
glass_04841.jpg,glass
cardboard_01680.jpg,cardboard
cardboard_02971.jpg,cardboard
cardboard_02135.jpg,cardboard
trash_15156.jpg,trash
cardboard_02647.jpg,cardboard
trash_09427.jpg,trash
trash_00772.jpg,trash
glass_05391.jpg,glass
glass_04605.jpg,glass
plastic_02589.jpg,plastic
paper_02937.jpg,paper
plastic_01318.jpg,plastic
paper_01032.jpg,paper
metal_01302.jpg,metal
metal_00759.jpg,metal
cardboard_00325.jpg,cardboard
trash_11423.jpg,trash
glass_02798.jpg,glass
paper_00992.jpg,paper
paper_02628.jpg,paper
paper_02303.jpg,paper
paper_02615.jpg,paper
metal_02533.jpg,metal
trash_17110.jpg,trash
paper_03156.jpg,paper
trash_12014.jpg,trash
metal_02314.jpg,metal
paper_03215.jpg,paper
cardboard_01694.jpg,cardboard
trash_14452.jpg,trash
metal_01707.jpg,metal
paper_01711.jpg,paper
trash_18056.jpg,trash
metal_00716.jpg,metal
paper_01284.jpg,paper
trash_16695.jpg,trash
metal_01425.jpg,metal
trash_07039.jpg,trash
plastic_02354.jpg,plastic
plastic_01365.jpg,plastic
cardboard_01983.jpg,cardboard
paper_02238.jpg,paper
glass_02574.jpg,glass
plastic_01522.jpg,plastic
plastic_02545.jpg,plastic
paper_02438.jpg,paper
paper_00790.jpg,paper
plastic_03004.jpg,plastic
trash_12711.jpg,trash
metal_02616.jpg,metal
cardboard_02082.jpg,cardboard
trash_14844.jpg,trash
cardboard_02975.jpg,cardboard
trash_14391.jpg,trash
trash_11795.jpg,trash
cardboard_02440.jpg,cardboard
cardboard_01471.jpg,cardboard
metal_01765.jpg,metal
cardboard_00543.jpg,cardboard
plastic_02155.jpg,plastic
trash_07574.jpg,trash
plastic_02360.jpg,plastic
glass_01306.jpg,glass
cardboard_02912.jpg,cardboard
glass_01460.jpg,glass
trash_07962.jpg,trash
glass_01107.jpg,glass
metal_01321.jpg,metal
glass_01909.jpg,glass
paper_02149.jpg,paper
plastic_03163.jpg,plastic
trash_07423.jpg,trash
plastic_02691.jpg,plastic
cardboard_00636.jpg,cardboard
plastic_00438.jpg,plastic
plastic_01098.jpg,plastic
paper_02292.jpg,paper
paper_02129.jpg,paper
plastic_01964.jpg,plastic
trash_06563.jpg,trash
plastic_01957.jpg,plastic
plastic_01359.jpg,plastic
trash_12915.jpg,trash
glass_01180.jpg,glass
plastic_00532.jpg,plastic
cardboard_00085.jpg,cardboard
paper_00957.jpg,paper
glass_01074.jpg,glass
glass_03084.jpg,glass
glass_02091.jpg,glass
paper_02682.jpg,paper
glass_01747.jpg,glass
glass_03117.jpg,glass
trash_07533.jpg,trash
metal_02144.jpg,metal
cardboard_02468.jpg,cardboard
cardboard_02532.jpg,cardboard
paper_02195.jpg,paper
plastic_02024.jpg,plastic
metal_00772.jpg,metal
plastic_02272.jpg,plastic
paper_01096.jpg,paper
metal_02577.jpg,metal
glass_02749.jpg,glass
metal_01110.jpg,metal
glass_01202.jpg,glass
glass_05297.jpg,glass
cardboard_01365.jpg,cardboard
plastic_01471.jpg,plastic
glass_00588.jpg,glass
metal_01638.jpg,metal
trash_13454.jpg,trash
cardboard_01048.jpg,cardboard
metal_01824.jpg,metal
glass_02046.jpg,glass
metal_00183.jpg,metal
plastic_00732.jpg,plastic
metal_01306.jpg,metal
cardboard_01032.jpg,cardboard
paper_03279.jpg,paper
trash_19717.jpg,trash
glass_02008.jpg,glass
glass_05096.jpg,glass
glass_03752.jpg,glass
trash_10807.jpg,trash
cardboard_01192.jpg,cardboard
trash_05727.jpg,trash
glass_01353.jpg,glass
glass_02728.jpg,glass
glass_02610.jpg,glass
plastic_03073.jpg,plastic
plastic_03146.jpg,plastic
metal_01619.jpg,metal
plastic_02950.jpg,plastic
trash_07300.jpg,trash
glass_01371.jpg,glass
plastic_03322.jpg,plastic
plastic_02053.jpg,plastic
paper_02835.jpg,paper
metal_02442.jpg,metal
plastic_02017.jpg,plastic
plastic_02122.jpg,plastic
trash_06027.jpg,trash
paper_00476.jpg,paper
paper_02972.jpg,paper
metal_02678.jpg,metal
trash_03820.jpg,trash
glass_04872.jpg,glass
cardboard_02300.jpg,cardboard
trash_02419.jpg,trash
plastic_00996.jpg,plastic
glass_05548.jpg,glass
glass_01978.jpg,glass
glass_00569.jpg,glass
trash_08726.jpg,trash
metal_02160.jpg,metal
glass_01802.jpg,glass
paper_01985.jpg,paper
cardboard_01223.jpg,cardboard
paper_02557.jpg,paper
cardboard_00444.jpg,cardboard
metal_01570.jpg,metal
paper_01638.jpg,paper
cardboard_02567.jpg,cardboard
paper_02470.jpg,paper
metal_02304.jpg,metal
metal_02532.jpg,metal
trash_12234.jpg,trash
plastic_01682.jpg,plastic
glass_04415.jpg,glass
plastic_02719.jpg,plastic
plastic_00957.jpg,plastic
paper_00473.jpg,paper
glass_00585.jpg,glass
paper_02262.jpg,paper
glass_00484.jpg,glass
glass_04560.jpg,glass
trash_00365.jpg,trash
glass_01053.jpg,glass
metal_02208.jpg,metal
trash_04574.jpg,trash
metal_01521.jpg,metal
trash_13204.jpg,trash
metal_01800.jpg,metal
cardboard_01468.jpg,cardboard
trash_08368.jpg,trash
paper_02659.jpg,paper
glass_01867.jpg,glass
cardboard_02006.jpg,cardboard
paper_00217.jpg,paper
metal_01758.jpg,metal
metal_01839.jpg,metal
trash_06492.jpg,trash
plastic_00999.jpg,plastic
plastic_02332.jpg,plastic
cardboard_02558.jpg,cardboard
plastic_02118.jpg,plastic
metal_00798.jpg,metal
plastic_00042.jpg,plastic
paper_00283.jpg,paper
glass_01542.jpg,glass
paper_03099.jpg,paper
paper_00805.jpg,paper
metal_01435.jpg,metal
glass_04909.jpg,glass
glass_00514.jpg,glass
plastic_01611.jpg,plastic
paper_01185.jpg,paper
plastic_02610.jpg,plastic
plastic_02562.jpg,plastic
cardboard_00655.jpg,cardboard
plastic_00345.jpg,plastic
trash_19031.jpg,trash
cardboard_02528.jpg,cardboard
cardboard_01731.jpg,cardboard
cardboard_01163.jpg,cardboard
glass_02908.jpg,glass
glass_03950.jpg,glass
paper_02702.jpg,paper
metal_01612.jpg,metal
cardboard_02733.jpg,cardboard
plastic_02762.jpg,plastic
glass_04548.jpg,glass
cardboard_01598.jpg,cardboard
plastic_01170.jpg,plastic
plastic_01983.jpg,plastic
trash_04405.jpg,trash
metal_01474.jpg,metal
trash_13046.jpg,trash
paper_00505.jpg,paper
paper_03222.jpg,paper
cardboard_01397.jpg,cardboard
cardboard_02062.jpg,cardboard
metal_00779.jpg,metal
cardboard_02147.jpg,cardboard
glass_00760.jpg,glass
plastic_02518.jpg,plastic
glass_03613.jpg,glass
trash_07499.jpg,trash
plastic_01982.jpg,plastic
trash_06611.jpg,trash
glass_03568.jpg,glass
plastic_02265.jpg,plastic
cardboard_00661.jpg,cardboard
cardboard_02484.jpg,cardboard
metal_00810.jpg,metal
paper_02256.jpg,paper
trash_00222.jpg,trash
trash_08118.jpg,trash
cardboard_02523.jpg,cardboard
trash_06515.jpg,trash
plastic_00421.jpg,plastic
plastic_01890.jpg,plastic
metal_01120.jpg,metal
cardboard_01905.jpg,cardboard
plastic_02684.jpg,plastic
cardboard_01320.jpg,cardboard
plastic_01262.jpg,plastic
trash_01320.jpg,trash
metal_00400.jpg,metal
paper_02552.jpg,paper
plastic_02267.jpg,plastic
paper_00646.jpg,paper
trash_01569.jpg,trash
plastic_00525.jpg,plastic
glass_05070.jpg,glass
trash_06909.jpg,trash
cardboard_02631.jpg,cardboard
trash_19595.jpg,trash
plastic_02474.jpg,plastic
cardboard_02983.jpg,cardboard
trash_06429.jpg,trash
glass_03598.jpg,glass
glass_01866.jpg,glass
trash_17717.jpg,trash
plastic_01469.jpg,plastic
glass_02210.jpg,glass
plastic_00534.jpg,plastic
paper_02872.jpg,paper
metal_01490.jpg,metal
paper_01778.jpg,paper
glass_02225.jpg,glass
trash_00757.jpg,trash
trash_13747.jpg,trash
trash_06240.jpg,trash
metal_02105.jpg,metal
metal_01883.jpg,metal
metal_01455.jpg,metal
trash_05246.jpg,trash
glass_04076.jpg,glass
cardboard_02585.jpg,cardboard
metal_02222.jpg,metal
plastic_02358.jpg,plastic
plastic_02281.jpg,plastic
metal_01850.jpg,metal
trash_14410.jpg,trash
metal_00077.jpg,metal
plastic_00029.jpg,plastic
trash_18228.jpg,trash
metal_01198.jpg,metal
paper_00824.jpg,paper
plastic_02335.jpg,plastic
paper_00947.jpg,paper
metal_00643.jpg,metal
plastic_02857.jpg,plastic
paper_02241.jpg,paper
trash_10632.jpg,trash
plastic_01402.jpg,plastic
cardboard_00169.jpg,cardboard
paper_01215.jpg,paper
trash_01946.jpg,trash
plastic_01781.jpg,plastic
glass_03671.jpg,glass
metal_01880.jpg,metal
paper_01828.jpg,paper
glass_05052.jpg,glass
metal_01536.jpg,metal
plastic_03009.jpg,plastic
metal_01407.jpg,metal
metal_02048.jpg,metal
paper_02092.jpg,paper
paper_03177.jpg,paper
glass_00481.jpg,glass
trash_09256.jpg,trash
trash_13610.jpg,trash
cardboard_02951.jpg,cardboard
metal_00857.jpg,metal
plastic_01504.jpg,plastic
metal_02598.jpg,metal
metal_01647.jpg,metal
plastic_01820.jpg,plastic
glass_03200.jpg,glass
metal_02401.jpg,metal
paper_01731.jpg,paper
trash_10687.jpg,trash
paper_02625.jpg,paper
trash_10122.jpg,trash
plastic_02205.jpg,plastic
plastic_03006.jpg,plastic
trash_14606.jpg,trash
metal_01741.jpg,metal
plastic_02822.jpg,plastic
plastic_01867.jpg,plastic
cardboard_00400.jpg,cardboard
plastic_02299.jpg,plastic
paper_02950.jpg,paper
paper_02482.jpg,paper
paper_02883.jpg,paper
cardboard_00772.jpg,cardboard
trash_16082.jpg,trash
trash_04444.jpg,trash
metal_00629.jpg,metal
glass_04752.jpg,glass
metal_02427.jpg,metal
metal_02058.jpg,metal
plastic_02702.jpg,plastic
trash_09571.jpg,trash
metal_02364.jpg,metal
cardboard_00647.jpg,cardboard
plastic_03157.jpg,plastic
plastic_01496.jpg,plastic
paper_00678.jpg,paper
trash_09086.jpg,trash
metal_02563.jpg,metal
trash_13382.jpg,trash
paper_01146.jpg,paper
paper_00334.jpg,paper
trash_17866.jpg,trash
metal_02488.jpg,metal
paper_03322.jpg,paper
paper_02018.jpg,paper
glass_00924.jpg,glass
trash_16033.jpg,trash
cardboard_00529.jpg,cardboard
cardboard_02640.jpg,cardboard
metal_00331.jpg,metal
glass_00666.jpg,glass
trash_17700.jpg,trash
cardboard_01909.jpg,cardboard
metal_02122.jpg,metal
plastic_01348.jpg,plastic
glass_00085.jpg,glass
plastic_00789.jpg,plastic
metal_01142.jpg,metal
cardboard_01835.jpg,cardboard
paper_02467.jpg,paper
plastic_01481.jpg,plastic
plastic_01808.jpg,plastic
trash_11124.jpg,trash
glass_00722.jpg,glass
trash_03839.jpg,trash
cardboard_02960.jpg,cardboard
cardboard_01732.jpg,cardboard
paper_02807.jpg,paper
metal_02702.jpg,metal
cardboard_02787.jpg,cardboard
plastic_03325.jpg,plastic
metal_01731.jpg,metal
trash_15087.jpg,trash
paper_03316.jpg,paper
glass_02883.jpg,glass
glass_01209.jpg,glass
trash_14827.jpg,trash
trash_12253.jpg,trash
plastic_02902.jpg,plastic
metal_02612.jpg,metal
plastic_02309.jpg,plastic
cardboard_03057.jpg,cardboard
cardboard_00273.jpg,cardboard
metal_01601.jpg,metal
metal_02346.jpg,metal
trash_17229.jpg,trash
glass_04292.jpg,glass
paper_01201.jpg,paper
paper_02200.jpg,paper
trash_17183.jpg,trash
plastic_00195.jpg,plastic
plastic_01389.jpg,plastic
metal_02581.jpg,metal
cardboard_03001.jpg,cardboard
plastic_01376.jpg,plastic
plastic_02261.jpg,plastic
plastic_00158.jpg,plastic
cardboard_00789.jpg,cardboard
cardboard_02764.jpg,cardboard
glass_05512.jpg,glass
metal_00886.jpg,metal
metal_02052.jpg,metal
paper_02652.jpg,paper
glass_02223.jpg,glass
cardboard_03014.jpg,cardboard
glass_04221.jpg,glass
metal_01697.jpg,metal
metal_00911.jpg,metal
metal_00449.jpg,metal
glass_03291.jpg,glass
glass_03968.jpg,glass
trash_01222.jpg,trash
cardboard_00467.jpg,cardboard
plastic_01476.jpg,plastic
metal_00050.jpg,metal
glass_01610.jpg,glass
trash_01666.jpg,trash
glass_04811.jpg,glass
plastic_01085.jpg,plastic
plastic_02727.jpg,plastic
metal_01312.jpg,metal
cardboard_01250.jpg,cardboard
metal_01239.jpg,metal
plastic_00760.jpg,plastic
glass_04066.jpg,glass
cardboard_01860.jpg,cardboard
metal_01825.jpg,metal
trash_08055.jpg,trash
glass_00889.jpg,glass
trash_04264.jpg,trash
metal_02272.jpg,metal
glass_02606.jpg,glass
trash_08991.jpg,trash
glass_05330.jpg,glass
plastic_02828.jpg,plastic
plastic_02184.jpg,plastic
metal_02661.jpg,metal
plastic_02788.jpg,plastic
cardboard_01499.jpg,cardboard
plastic_02996.jpg,plastic
glass_00678.jpg,glass
paper_02162.jpg,paper
glass_04907.jpg,glass
paper_01661.jpg,paper
trash_13323.jpg,trash
plastic_00300.jpg,plastic
paper_02147.jpg,paper
paper_00594.jpg,paper
glass_01528.jpg,glass
plastic_01834.jpg,plastic
paper_03071.jpg,paper
plastic_01991.jpg,plastic
cardboard_01437.jpg,cardboard
trash_14688.jpg,trash
glass_01103.jpg,glass
paper_00719.jpg,paper
paper_02853.jpg,paper
plastic_02981.jpg,plastic
cardboard_02016.jpg,cardboard
trash_05994.jpg,trash
metal_01114.jpg,metal
trash_12043.jpg,trash
glass_03236.jpg,glass
paper_01626.jpg,paper
plastic_02249.jpg,plastic
plastic_02966.jpg,plastic
plastic_00314.jpg,plastic
glass_03201.jpg,glass
cardboard_02005.jpg,cardboard
plastic_01003.jpg,plastic
cardboard_01062.jpg,cardboard
paper_00925.jpg,paper
trash_01698.jpg,trash
cardboard_01824.jpg,cardboard
metal_00303.jpg,metal
paper_02574.jpg,paper
trash_17328.jpg,trash
cardboard_02318.jpg,cardboard
trash_04201.jpg,trash
paper_02509.jpg,paper
metal_01469.jpg,metal
glass_01523.jpg,glass
glass_01538.jpg,glass
metal_01449.jpg,metal
paper_01540.jpg,paper
trash_15226.jpg,trash
cardboard_02644.jpg,cardboard
cardboard_02646.jpg,cardboard
metal_00195.jpg,metal
plastic_03215.jpg,plastic
trash_19454.jpg,trash
paper_01856.jpg,paper
paper_01312.jpg,paper
glass_03939.jpg,glass
trash_15803.jpg,trash
glass_02886.jpg,glass
trash_06015.jpg,trash
paper_02077.jpg,paper
trash_11213.jpg,trash
metal_02204.jpg,metal
glass_03009.jpg,glass
glass_02508.jpg,glass
metal_00581.jpg,metal
glass_05025.jpg,glass
glass_02436.jpg,glass
glass_02245.jpg,glass
paper_02741.jpg,paper
paper_02576.jpg,paper
plastic_01479.jpg,plastic
trash_11736.jpg,trash
metal_02045.jpg,metal
cardboard_03117.jpg,cardboard
trash_13825.jpg,trash
trash_03904.jpg,trash
metal_01591.jpg,metal
metal_01637.jpg,metal
glass_01900.jpg,glass
glass_04201.jpg,glass
cardboard_01684.jpg,cardboard
plastic_00589.jpg,plastic
trash_11187.jpg,trash
plastic_01880.jpg,plastic
cardboard_00251.jpg,cardboard
paper_02928.jpg,paper
trash_15142.jpg,trash
trash_16838.jpg,trash
metal_01805.jpg,metal
plastic_01053.jpg,plastic
paper_00464.jpg,paper
plastic_02519.jpg,plastic
paper_02019.jpg,paper
plastic_01519.jpg,plastic
trash_03584.jpg,trash
paper_02489.jpg,paper
cardboard_02226.jpg,cardboard
glass_05201.jpg,glass
glass_02116.jpg,glass
plastic_02019.jpg,plastic
trash_10778.jpg,trash
glass_01345.jpg,glass
cardboard_01063.jpg,cardboard
glass_04579.jpg,glass
paper_01688.jpg,paper
plastic_02487.jpg,plastic
glass_02236.jpg,glass
cardboard_00734.jpg,cardboard
glass_00777.jpg,glass
paper_01181.jpg,paper
paper_02029.jpg,paper
glass_01381.jpg,glass
trash_05227.jpg,trash
metal_02115.jpg,metal
glass_03737.jpg,glass
metal_00697.jpg,metal
trash_06459.jpg,trash
glass_04558.jpg,glass
glass_00472.jpg,glass
cardboard_01280.jpg,cardboard
paper_01083.jpg,paper
trash_10678.jpg,trash
glass_02487.jpg,glass
metal_01324.jpg,metal
glass_05258.jpg,glass
paper_01543.jpg,paper
plastic_00633.jpg,plastic
metal_01118.jpg,metal
metal_01894.jpg,metal
cardboard_03053.jpg,cardboard
cardboard_02304.jpg,cardboard
glass_04828.jpg,glass
trash_01962.jpg,trash
cardboard_00878.jpg,cardboard
glass_05403.jpg,glass
glass_05502.jpg,glass
trash_04431.jpg,trash
cardboard_01369.jpg,cardboard
plastic_02506.jpg,plastic
paper_02410.jpg,paper
plastic_01432.jpg,plastic
plastic_01275.jpg,plastic
trash_07320.jpg,trash
paper_02111.jpg,paper
trash_15372.jpg,trash
paper_01365.jpg,paper
paper_00991.jpg,paper
metal_00938.jpg,metal
metal_00500.jpg,metal
paper_02249.jpg,paper
trash_12006.jpg,trash
metal_01643.jpg,metal
plastic_02791.jpg,plastic
plastic_01146.jpg,plastic
cardboard_02583.jpg,cardboard
paper_03046.jpg,paper
glass_04581.jpg,glass
paper_03038.jpg,paper
trash_17055.jpg,trash
cardboard_00119.jpg,cardboard
plastic_02167.jpg,plastic
metal_01488.jpg,metal
plastic_02455.jpg,plastic
cardboard_01590.jpg,cardboard
metal_00789.jpg,metal
metal_01961.jpg,metal
trash_04384.jpg,trash
plastic_01693.jpg,plastic
trash_11242.jpg,trash
glass_01407.jpg,glass
cardboard_00045.jpg,cardboard
metal_02142.jpg,metal
metal_00358.jpg,metal
plastic_00972.jpg,plastic
cardboard_02415.jpg,cardboard
cardboard_02425.jpg,cardboard
trash_17749.jpg,trash
cardboard_02338.jpg,cardboard
paper_02786.jpg,paper
glass_01870.jpg,glass
paper_02590.jpg,paper
trash_08734.jpg,trash
paper_01533.jpg,paper
plastic_02377.jpg,plastic
cardboard_01580.jpg,cardboard
trash_02297.jpg,trash
glass_03948.jpg,glass
plastic_01629.jpg,plastic
glass_02331.jpg,glass
metal_02486.jpg,metal
trash_09368.jpg,trash
plastic_02459.jpg,plastic
metal_01467.jpg,metal
metal_02416.jpg,metal
cardboard_01855.jpg,cardboard
trash_06702.jpg,trash
trash_16667.jpg,trash
glass_03172.jpg,glass
plastic_02863.jpg,plastic
glass_01443.jpg,glass
paper_02826.jpg,paper
trash_15720.jpg,trash
cardboard_02664.jpg,cardboard
paper_02940.jpg,paper
metal_01579.jpg,metal
plastic_02270.jpg,plastic
cardboard_02591.jpg,cardboard
plastic_00720.jpg,plastic
trash_12018.jpg,trash
cardboard_02896.jpg,cardboard
glass_00399.jpg,glass
cardboard_02655.jpg,cardboard
trash_00417.jpg,trash
plastic_03038.jpg,plastic
trash_11178.jpg,trash
cardboard_01065.jpg,cardboard
metal_01909.jpg,metal
trash_04569.jpg,trash
metal_00936.jpg,metal
